grid_id,timestamp,real_time_population,real_time_population_growth,traffic_congestion,transit_change,real_time_temp,real_time_rain,event_flag,holiday_flag
5*0*0*0*,2016-09-04 00:00:00,1.3311,0.0,0.11003560087804748,0.07398120023224392,9.5,0.0,0,0
5*0*0*0*,2017-07-03 03:00:00,8.460492,5.356015325670499,0.11853349162449744,0.335846224245932,19.5,0.0,1,0
5*0*0*6*,2016-10-03 02:00:00,0.6791159999999999,0.0,0.026223404067088348,0.07398120023224392,5.8397459621556145,0.0,1,0
5*0*0*6*,2017-02-03 10:00:00,0.481134,-0.29152898768398916,0.025987419090281964,0.0667092531736058,14.5,0.0,0,0
5*0*0*8*,2016-04-01 17:00:00,13.366793999999999,0.0,0.015930384093747748,0.07398120023224392,23.160254037844386,0.0,0,0
5*0*1*1*,2016-12-04 14:00:00,0.15504,0.0,0.13697629603644165,0.07398120023224392,5.79530151771117,0.05555555555555555,0,0
5*0*1*1*,2018-01-02 13:00:00,3.6448679999999998,22.50921052631579,0.14113600237155438,0.20216378480939173,9.411111111111108,0.1111111111111111,1,0
5*0*1*3*,2017-02-07 00:00:00,0.06579,0.0,7.62300775155106e-05,0.07398120023224392,14.5,0.0,0,1
5*0*2*7*,2017-10-04 15:00:00,0.026214,0.0,2.9057397968432273e-05,0.07398120023224392,5.8397459621556145,0.0,0,0
5*0*2*8*,2017-10-07 05:00:00,2.131902,0.0,0.002538935739643394,0.07398120023224392,5.8397459621556145,0.0,0,1
5*0*3*5*,2016-10-04 19:00:00,0.91749,0.0,0.0010914153203456756,0.07398120023224392,5.8397459621556145,0.0,0,0
5*0*3*6*,2017-10-02 10:00:00,7.598082,0.0,0.009054358154406092,0.07398120023224392,5.8397459621556145,0.0,0,0
5*0*3*8*,2018-01-01 16:00:00,3.450864,0.0,0.004111074706713677,0.07398120023224392,9.411111111111108,0.1111111111111111,0,0
5*0*3*9*,2016-10-01 13:00:00,0.006426,0.0,5.471058194893106e-06,0.07398120023224392,5.8397459621556145,0.0,0,0
5*0*4*1*,2017-09-03 05:00:00,1.14852,0.0,0.001366791916155295,0.07398120023224392,9.5,0.0,0,0
5*0*4*6*,2017-09-06 20:00:00,0.13117199999999998,0.0,0.00015416226202498795,0.07398120023224392,9.5,0.0,0,1
5*0*4*9*,2016-11-04 04:00:00,0.140658,0.0,0.14073218725681555,0.07398120023224392,4.5,0.0,0,0
5*0*4*9*,2017-04-03 22:00:00,4.858668,33.54242204496012,0.14635582718581067,0.24727533273987157,23.09358737117772,0.08333333333333333,1,0
5*0*5*5*,2017-08-03 03:00:00,4.9572,0.0,0.05780687235660438,0.07398120023224392,12.500000000000002,2.5,1,0
5*0*5*5*,2017-09-03 07:00:00,2.395266,-0.5168106995884774,0.054753170830357044,-0.020119518094295588,9.5,0.0,0,0
5*0*8*5*,2016-08-06 10:00:00,4.006356,0.0,0.03744916667691119,0.07398120023224392,13.985714285714288,0.6428571428571429,1,1
5*0*8*5*,2017-02-06 07:00:00,2.56479,-0.359819746422934,0.03573088966650177,0.021031984477616263,14.5,0.0,0,1
5*0*8*6*,2017-11-01 09:00:00,4.933332,0.0,0.005878104924593152,0.07398120023224392,4.5,0.0,0,0
5*0*8*7*,2016-09-01 11:00:00,2.182086,0.0,0.19788322345428416,0.07398120023224392,9.5,0.0,0,0
5*0*8*7*,2017-01-05 03:00:00,11.577408,4.305660730145375,0.20908199326294635,0.4190746136883047,9.499999999999996,0.0,1,0
5*0*8*7*,2017-10-02 04:00:00,5.64723,-0.5122198336622498,0.20201350765421547,-0.14383628046953892,5.8397459621556145,0.0,0,0
5*0*8*7*,2017-11-05 21:00:00,0.631278,-0.8882145759956651,0.19603473525883627,-0.11025644456713125,4.5,0.0,0,0
5*0*8*8*,2016-03-04 04:00:00,0.051000000000000004,0.0,0.1280988108887736,0.07398120023224392,19.5,0.0,0,0
5*0*8*8*,2017-12-06 08:00:00,0.675648,12.248,0.12884336111956304,0.09692473644404181,5.8397459621556145,0.0,1,1
5*0*9*1*,2016-02-01 11:00:00,0.035088,0.0,3.96347771452256e-05,0.07398120023224392,14.5,0.0,0,0
5*0*9*3*,2017-09-07 23:00:00,604.8921300000001,0.0,0.721,0.07398120023224392,9.5,0.0,0,1
5*1*0*3*,2017-08-04 04:00:00,26.716452,0.0,0.031842531326845856,0.07398120023224392,12.500000000000002,2.5,0,0
5*1*0*6*,2017-05-05 17:00:00,0.87465,0.0,0.0010403521105266733,0.07398120023224392,24.5,0.0,0,0
5*1*0*8*,2017-02-02 03:00:00,4.242792000000001,0.0,0.005055014613939234,0.07398120023224392,14.5,0.0,0,0
5*1*1*1*,2018-01-05 05:00:00,3.1180380000000003,0.0,0.0037143621980484285,0.07398120023224392,9.411111111111108,0.1111111111111111,0,0
5*1*1*2*,2016-12-06 12:00:00,6.567882,0.0,0.007826409537330086,0.07398120023224392,5.79530151771117,0.05555555555555555,0,1
5*1*2*0*,2017-06-06 15:00:00,1.3812840000000002,0.0,0.1555191927374062,0.07398120023224392,23.16025403784439,0.0,0,1
5*1*2*0*,2017-07-04 22:00:00,2.9883960000000003,1.1634913602126717,0.15743479258004475,0.13301097759231703,19.5,0.0,1,0
5*1*2*0*,2017-10-05 04:00:00,0.039984,-0.9866202471158441,0.1539204279537874,-0.03431498816393997,5.8397459621556145,0.0,0,0
5*1*2*4*,2016-02-03 04:00:00,0.29804400000000003,0.0,0.0662785230946591,0.07398120023224392,14.5,0.0,1,0
5*1*2*4*,2016-10-02 02:00:00,0.115158,-0.6136208076659821,0.06606053182036037,0.06726373445370805,5.8397459621556145,0.0,0,0
5*1*2*6*,2017-09-01 14:00:00,4.401504,0.0,0.005244191648411537,0.07398120023224392,9.5,0.0,0,0
5*1*2*8*,2016-04-04 14:00:00,6.640404,0.0,0.007912852256809396,0.07398120023224392,23.160254037844386,0.0,0,0
